,datetime,text,user,location
918,2020-06-17 23:15:39,Take a Look at Which Minnie Mouse: The Main Attraction Collection Has Been Restocked on shopDisney! https://t.co/cyAR9Z4OqN,CastleInsider,"Orlando, FL"
919,2020-06-17 23:15:39,"Lilo &amp;amp; Stitch, Mickey and Minnie and More Designer Jewelry Arrives on shopDisney https://t.co/HMeN6hnifN",CastleInsider,"Orlando, FL"
920,2020-06-17 23:07:33,SHOP: Select “it’s a small world” Collection Items from Minnie Mouse: The Main Attraction Restocked on shopDisney… https://t.co/j6d4VyJXAB,dlnt,"Anaheim, CA"
921,2020-06-17 23:06:46,SHOP: Select “it’s a small world” Collection Items from Minnie Mouse: The Main Attraction Restocked on shopDisney… https://t.co/0MdqTCmKcc,WDWNT,"Orlando, FL"
922,2020-06-17 23:05:04,@shopDisney (UK here) Has the Minnie Mouse Main Attraction release been delayed? It's not showing up on the site. &lt;/3,LeafyAkiko,"England, United Kingdom"
923,2020-06-17 23:03:16,@shopDisney I need the Frozen Castle Pin Collection in my life. Any news on the US Release Date? 🙏🏽 Thank You!,Renee_R3,"RenYay Area, CA"
924,2020-06-17 23:03:03,#Research News Take a Look at Which Minnie Mouse: The Main Attraction Collection Has Been Restocked on shopDisney!… https://t.co/LmPgU2HaRY,AJBCSurveys,"Chicago, Illinois"
925,2020-06-17 23:01:11,"Disney Parks Beauty and the Beast Plush 18in the Beast
Shop Now--&gt; https://t.co/8TJgSSWzhH
#ilovecharacters #disney… https://t.co/aWSMncmgcM",ilovecharacters,"Florida, USA"
926,2020-06-17 22:48:46,Take a Look at Which Minnie Mouse: The Main Attraction Collection Has Been Restocked on shopDisney!… https://t.co/HOPL8fvxo7,AllEarsNet,Sharing the Magic Worldwide
927,2020-06-17 22:32:26,"💫You Are Here💫
.
Love this series of mugs by @starbucks x disney
.
These are the 3 newest ones representing… https://t.co/h9vzz0AJfU",DisneySideKick,
928,2020-06-17 22:08:33,@shopDisney Any more coming in stock???,TexasEric,
929,2020-06-17 21:20:00,"@okayitslauren 100%, it’s ridiculous, it’s like they miss out tomorrow still have the US store release. I don’t see… https://t.co/KRnXueZoSo",jack_1992,"Lancaster, England"
930,2020-06-17 21:01:25,"Discounted price for Disney Mack Friction Motor Hauler Truck Plus Six Pullback Cars Set
Shop Now--&gt;… https://t.co/fv0ADTaUNi",ilovecharacters,"Florida, USA"
931,2020-06-17 21:00:00,"Buy One, Get One FREE! Mix and match swimwear, towels, and accessories now through Saturday @shopDisney with code S… https://t.co/eKlPWCoOeH",CoffeeWthKenobi,United States
932,2020-06-17 20:58:54,"My #ShopDisney #facemasks arrived and they're pretty great. Super comfy soft cotton, too! Mine are a size Medium. https://t.co/dKQIZCutuh",Ryoneko,"Wisconsin, USA"
933,2020-06-17 20:45:07,"@shopDisney what happened to the double-sided flip waffle maker???  Just as I am ready to buy, they disappear. 😢",TexasEric,
934,2020-06-17 20:36:43,I appreciate the deep cuts of the ShopDisney hold music,NoahFreiman,
935,2020-06-17 20:36:19,Does anyone else just love the @shopDisney tissue paper? https://t.co/4xquS5p3Jn,ErinGlinski,
936,2020-06-17 20:11:15,@MaPoStormborn @shopDisney Share some visuals ;) Have fun!,1923MainStreet,"Toronto, Canada"
937,2020-06-17 19:40:32,I said I'd never buy another GPS watch. However. https://t.co/XSrYQLKTsD,byJenAMiller,"Audubon, N.J."
938,2020-06-17 19:30:46,@1923MainStreet @shopDisney Will actually be trying them out tomorrow. Heading to Disney Springs with our social bubble partners.,MaPoStormborn,"Florida, USA"
939,2020-06-17 19:28:55,"@MaPoStormborn Awesome. I tried to order from Shop Disney online, but it was U.S. delivery only. So @shopDisney sai… https://t.co/GpXcOnmzvj",1923MainStreet,"Toronto, Canada"
940,2020-06-17 19:07:37,Official @shopDisney masks have arrived! Not pictured is the red #Marvel logo mask. These are mediums and 3 of the… https://t.co/MiKgmUc9et,FOTFPodcast,United States
941,2020-06-17 18:54:41,@shopDisney when will punzel be back in stock. From a desperate mum who's daughter one has been ruined 😭😭 and she l… https://t.co/kL9mi4eI9o,Cjrandom,northampton 
942,2020-06-17 18:34:01,"🥰😍💗

#Repost mickeytrueoriginal (@get_repost)
・・・
🌈Spread the love 🌈We’re celebrating Pride 2020 with a new shopdis… https://t.co/vDbkSJZ6LG",themousescouts,"Anaheim, CA"
943,2020-06-17 18:07:26,@shopDisney WHY WOULD YOU LET ME BUY IT THEN? THIS ISNT OK! https://t.co/dnA8lPtYvl,focusonjeff,honeymoon ave
944,2020-06-17 18:00:38,"Celebrate Pride with Disney! 
https://t.co/2tZTyuuVPW https://t.co/fWYDH8IfAg",Red_Tricycle,
945,2020-06-17 17:42:23,so @shopDisney is a load of shit... still. #ThatIsAll,andwfara1,"Tampa, FL"
946,2020-06-17 17:42:02,@OpenMothersMale @DisneyDragon shopDisney has to unload,SuperWeenieHtJr,Lime Garage
947,2020-06-17 17:29:33,I bought a new mini backpack off @shopDisney that I had been wanting. I refused to pay personal shopper rates and i… https://t.co/bNLtNWKu8Y,lvinginwondrlnd,
948,2020-06-17 17:20:45,"@shopDisney #ShopDisneySupport hello! just curious, have the face masks started shipping yet?",Swervin__Ervin,"Bay Area, CA"
949,2020-06-17 17:18:10,@IHOFUN @shopDisney Trying to become a member!   Hopefully next month,PeopleMver,
950,2020-06-17 17:15:10,Thank you @IHOFUN for that quick Monitors on Disney items. #disney @shopDisney https://t.co/MySZh9fQhU,KillerRed09,
951,2020-06-17 17:09:26,"Nice little restock for our members moments ago! 

Thanks @shopDisney https://t.co/ppHqnB7eHM",IHOFUN,@ihofun on IG
952,2020-06-17 16:57:12,@HerUniverse @shopDisney @acrossthestars Anymore ahsoka headbands coming 😢,Justin_Android,
953,2020-06-17 16:57:11,"shopDisney introduces a new Dooney and Bourke style with a London vibe..
•
•
#repost @shopDisney @dooneyandbourke… https://t.co/0pCkjjEhHr",CenterofMagic,"Kissimmee, FL"
954,2020-06-17 16:46:09,@shopDisney you really need a better way of packaging pins! I'm happy its just the backing card but to throw it in… https://t.co/IRueGVv3Zg,Ilovecanada,Canada
955,2020-06-17 16:38:31,"@HWGeeks Hello, Michael. Please email your order number to personal.shoppers@shopDisney.com, so we may take a look into this for you. ^AA",shopDisney,Second star to the right
956,2020-06-17 16:37:36,"@whatsittoyason Hello! Please email personal.shoppers@shopDisney.com, so we may take a look into this for you. ^AA",shopDisney,Second star to the right
957,2020-06-17 16:35:58,"@jackiemanis Hi, Jackie. Please contact Guest Services at 800-328-0368 and a Cast Member will assist you. -Alexia",shopDisney,Second star to the right
958,2020-06-17 16:33:42,"@fillmypassport6 Hi, Janine. Please contact Guest Services at 800-328-0368 and a Cast Member will assist you. -Alexia",shopDisney,Second star to the right
959,2020-06-17 16:29:15,@asianzing95 @shopDisney Happy Hump Day! We hope you have a fantastic day too 😀,DDreamersdo,
960,2020-06-17 16:14:37,@shopDisney Sent a dm. Please answer.,Nekoboy69_,Sweden
961,2020-06-17 15:55:42,"@shopDisney Hey, can I get an explanation as to why my preorder was canceled almost a month before it was supposed to be shipped out?",MsElizabethRose,Texas
962,2020-06-17 15:54:13,I’m already in a bad mood about the shopDisney release tomorrow.,startari0tinme,"aberdeen, scotland ☔️"
963,2020-06-17 15:15:12,If you want to know how scummy people are (not that we actually need new examples): Covid-19 profiteering on @ebay… https://t.co/v6SOSO4M4X,f4denz,
964,2020-06-17 15:07:15,@asianzing95 @shopDisney Have a great day!!,SparksBird,"Irwin, Ohio"
965,2020-06-17 14:45:50,@Barbara74048755 Yeah I’ll order off shopDisney get the free shipping with code SHIPMAGIC,Circusbear16,Michigan
966,2020-06-17 14:32:02,@SuperWeenieHtJr shopDisney went from doing cool print on demand Limited Release attraction tees like March Magic a… https://t.co/wzGQT35QDh,SirBrayden,
967,2020-06-17 13:38:13,"@shopDisney Hi Disney, has your Belfast store re-opened yet?",Plaguedoctor457,The Great Plague 
968,2020-06-17 13:19:13,@shopDisney hello I have a problem I can't buy an item because I am told that There are no shipping options availab… https://t.co/hIbraqDdj3,Azthegame27,
969,2020-06-17 13:14:13,Happy Hump Day ya'll! Sporting one of my Mickey shirts that I got off @shopDisney today! Hope you all have a fantas… https://t.co/ktYmNSbFuZ,asianzing95,
970,2020-06-17 13:00:53,@simya_mcmanus @DisneyParks @shopDisney @GLSEN I would like to think that the world of ‘make believe’ would be one… https://t.co/3og6IxUCqw,DisneyDives,US and Canada
971,2020-06-17 13:00:20,"Shopdisney: Sorry, no idea why your order went to Texas. We'll wait a week to see if it shows up
Also shopdisney: p… https://t.co/KkIxILQTDx",shatku_review,"new jersey, us"
972,2020-06-17 12:57:38,Disney pin release reminder @shopDisney  #disneypins #disney https://t.co/ds2sEj4syu,ultimatepins,
973,2020-06-17 12:51:40,"@heyyitsmarcy Problem solved!

https://t.co/XF7E6Qfs6i",AndrewHill_31,"New York, NY"
974,2020-06-17 12:47:02,@shopDisney Just wondered why the Disney dolls have shrunk? #Disneydolls #Disney #Aladdin #London https://t.co/qN5zubOAYn,orlijane1,
975,2020-06-17 12:42:58,Despite some sort of “administrative error” (much like the shopDisney experience) that has left me out of… https://t.co/oJg0vyy0Fp,SuperWeenieHtJr,Lime Garage
976,2020-06-17 11:18:12,"@DisneyDives @DisneyParks @shopDisney @GLSEN Why, is it to reflect real life, Disney is to escape reality for a wor… https://t.co/UdJpK38iZ3",simya_mcmanus,
977,2020-06-17 10:32:40,@shopDisney Hi do you know when you’re opening the Blackpool Store back up?,RossDickinson99,"Blackpool, England"
978,2020-06-17 10:15:27,"@shopDisney can you please Freeze all international sales on the Minnoe Mouse collection tomorrow please, give peop… https://t.co/jAzDpT8YVP",kathleenNock,Cannock
979,2020-06-17 08:39:58,@shopDisney @Disney_UK @Disney Would like to know how Main Attraction Pans flight items are on ebay for sale when t… https://t.co/vCvESp3NB8,donnalp13,"London, UK"
980,2020-06-17 08:00:44,"#AD
Get 3 for 2 on selected items online at shopDisney - most are also reduced as part of the sale &gt;&gt;&gt;… https://t.co/MPH8c5qyJ6",TLittleBargainH,United Kingdom
981,2020-06-17 07:00:45,"#AD
This Woody and Forky figure set is reduced from £10 to just £5 in the shopDisney sale! It is also included in t… https://t.co/pReCT7sQIt",TLittleBargainH,United Kingdom
982,2020-06-17 05:24:01,@BitchTasty i just got an email saying my ulta order is delayed so now i’m closer to playing a shopdisney order for the serotonin,_classylikethat,"Orlando, FL"
983,2020-06-17 05:09:17,@krismeetsworld @shopDisney This happened with my ESB spirit jersey but I had to contact them!!! I received no emai… https://t.co/Ed1zRtzqaX,Emmilou182,
984,2020-06-17 05:06:49,@DarrellPotter17 @shopDisney I had the same issue with the spirit jersey...I’ve heard there are a lot of people who… https://t.co/DeVS5nDmKh,Emmilou182,
985,2020-06-17 04:14:22,@shopDisney Your site will not let me check out.,fillmypassport6,"Toronto, Ontario"
986,2020-06-17 04:14:01,@shopDisney It's still happening where it bootse out. I'm trying to make a purchase before the sake ends. Disappointing,fillmypassport6,"Toronto, Ontario"
987,2020-06-17 03:18:22,@KatieRose84 @shopDisney “Maybe today my luck will be different!” -KRB,craig_vee,"Glendale, CA"
988,2020-06-17 02:24:57,An easy no brainer for @shopDisney imo https://t.co/UnGFJ9YKrJ,amazingjr87,new jersey
989,2020-06-17 02:13:01,@shopDisney is the site down? Just keeps spinning when I get past name  &amp; address confirmation. Can the shipmagic p… https://t.co/Xa6Q02oSkZ,jackiemanis,Philly burbs
990,2020-06-17 02:00:22,A Must-Have #Disney Puzzle at #ShopDisney  #Disneyland #WaltDisneyWorld Fans 😍https://t.co/5wZG6RhaYJ https://t.co/8jyedywco9,whipsandchurros,Southern California
991,2020-06-17 01:51:31,@shopDisney hello! i ordered minnie ears a while back and i returned them on june 5th but i haven’t been told if they’ve been received etc.,whatsittoyason,
992,2020-06-17 01:36:30,@SotMKblog @TomAmityCorless @shopDisney I got the same email - really not happy - does anyone know if they will eventually have more?,sjkell,
993,2020-06-17 01:16:11,Love my new Mickey T-shirt! #Quaran_T @shopDisney #mickeymouse https://t.co/whTo13TfmQ,jmaruyama,"Irvine, CA"
994,2020-06-17 01:15:39,Did @ShopDisney start shipping the face mask yet?,HWGeeks,New York City
995,2020-06-17 01:01:15,"New In! Disney Parks 2020 Rainbow Mickey Mouse Canvas Backpack
Shop Now--&gt; https://t.co/CZfFlc9jy5… https://t.co/crWzGEG319",ilovecharacters,"Florida, USA"
996,2020-06-17 00:36:03,Omg I need this.... but I’m broke. Anyone want to sponsor me lmao 😂. #Disney #RainbowCollection #ShopDisney… https://t.co/JkUMIFyigt,BrockDunn7,
997,2020-06-17 00:34:37,@JohnnaJuicebox @krismeetsworld @shopDisney I actually asked them about that because it happened to me recently. It… https://t.co/ykpFRBeY9J,StupidFaceMan,"Massachusetts, USA"
998,2020-06-17 00:15:20,@AtDisneyAgain Oof they also told people they weren’t getting their Star Wars mugs today... not a good day for shopdisney.,iamjjb,Wrigleyville
999,2020-06-17 00:13:12,"@krismeetsworld @shopDisney But if the box does not contain nothing, are they actually dumping the entire warehouse on someone?",Lord_Vercetti,Vault 77
1000,2020-06-16 23:45:20,@shopDisney I received a shipping notice on 6/4 but when I go to click the tracking it says awaiting UPS scan? Usua… https://t.co/FOmO2BL8yX,jennakeith24,vermont/mass
1001,2020-06-16 23:41:00,Petunia Pickle Bottom Has Disney Exclusives https://t.co/KuwhWX15f9 #DisneyBaby #DisneyStyle #ShopDisney,MickeyBlog_,"Orlando, FL"
1002,2020-06-16 23:12:02,@shopDisney Yet people on Ebay have 10+ to sell for $100+ dollars????? What the hell guys? This is complete garbage.,Studio2719,
1003,2020-06-16 23:11:10,@shopDisney Seriously? Been waiting for over a month for my StarWars Starbucks mug and now you cant fill the order?!?,Studio2719,
1004,2020-06-16 23:01:19,"Disney Lego 75258 Star Wars Anakin's Podracer 20th Anniversary Edition
Shop Now--&gt; https://t.co/2fXfpLFxYN… https://t.co/rwUAkzw70R",ilovecharacters,"Florida, USA"
1005,2020-06-16 22:40:47,"#shopDisney is pausing the Minnie Mouse: The Main Attraction series. While new dates haven’t been announced, they d… https://t.co/QPaeDY32Yj",laughing_place,"Orlando, FL"
1006,2020-06-16 22:39:51,@krismeetsworld @shopDisney I got the same message for my Starbucks Hoth mug ... thanks Disney ... but way to let people scalp them on Ebay.,Studio2719,
1007,2020-06-16 22:30:32,DisneyShop Bot updated recently. Two more supported Disney shop sites added. Now the bot supports 4 sites. shopdisn… https://t.co/HD0I8OOSrJ,MostAdvancedBot,United States
1008,2020-06-16 22:26:52,"@krismeetsworld @shopDisney I can’t figure out why when I order (this happens every time) they
-charge me
-refund p… https://t.co/X9EzZ3xqb6",JohnnaJuicebox,Overboard
1009,2020-06-16 22:20:39,@shopDisney what’s this about,jinseulvi,they/them lesbian | blm | acab
1010,2020-06-16 22:15:49,@shopDisney needs to package their pins better instead of throwing them in a box too big for them and not even wrap… https://t.co/oUvqlL8NU4,spotted3star,"Aliso Viejo, CA"
1011,2020-06-16 22:10:51,"@krismeetsworld @shopDisney They sent me the wrong shirt after waiting so long for it. Thankfully, they sent me the… https://t.co/xZQBWVZ1eQ",DisneyEllie78,"Pennsylvania, USA"
1012,2020-06-16 22:06:07,"@mrmauney @SarahEBond @LoricaClothing https://t.co/h9rHA7qiDi

comes in 3 different sizes--all packs of 4",duxfeminafacti9,"Boston, MA"
1013,2020-06-16 22:03:54,@monorailtimes @krismeetsworld @shopDisney Some are starting to ship. A few people I know got theirs. I cancelled m… https://t.co/dNqu9WXaAk,floridagal2017,United States
